rownum,date,hallprint_id,pit_id,species,river,site,site_no,length,hallprint_color,hallprint1,hallprint2,sex,recap,event,manhours
552,10/6/2021,YL230YL230,NA,OBRE,Neches,Rockland,2,48,Yellow,L230,L230,NA,NEW,1,2
528,8/3/2022,,NA,,Neches,Rockland,2,46,Yellow,L230,L230,NA,RECAP,1,4
3145,8/3/2022,,NA,,Neches,Rockland,2,48,Yellow,L230,L230,NA,recap,2,4
1272,8/4/2022,,NA,OBRE,Neches,Rockland,2,48,Yellow,L230,L230,NA,RECAP,3,4
559,10/6/2021,YL231YL231,NA,OBRE,Neches,Rockland,2,50,Yellow,L231,L231,NA,NEW,1,2
504,8/3/2022,,NA,,Neches,Rockland,2,46,Yellow,L231,L231,NA,RECAP,1,4
3435,8/3/2022,,NA,,Neches,Rockland,2,43,Yellow,L231,L231,NA,recap,2,4
936,8/4/2022,,NA,OBRE,Neches,Rockland,2,49,Yellow,L231,L231,NA,RECAP,3,4
548,10/6/2021,YL232YL232,NA,OBRE,Neches,Rockland,2,32,Yellow,L232,L232,NA,NEW,1,2
604,8/3/2022,,NA,,Neches,Rockland,2,55,Yellow,L233,L233,NA,RECAP,1,4
772,8/4/2022,,NA,,Neches,Rockland,2,53,Yellow,L233,L233,NA,RECAP,3,4
547,10/6/2021,YL234YL234,NA,OBRE,Neches,Rockland,2,55,Yellow,L234,L234,NA,NEW,1,2
611,10/6/2021,YL235YL235,NA,CYPU,Neches,Rockland,2,53,Yellow,L235,L235,NA,NEW,1,2
3122,8/3/2022,,NA,,Neches,Rockland,2,53,Yellow,L235,L235,NA,recap,2,4
1073,8/4/2022,,NA,CYPU,Neches,Rockland,2,54,Yellow,L235,L235,NA,RECAP,3,4
618,10/6/2021,YL236YL236,NA,CYPU,Neches,Rockland,2,48,Yellow,L236,L236,NA,NEW,1,2
556,8/3/2022,,NA,,Neches,Rockland,2,51,Yellow,L236,L236,NA,RECAP,1,4
3402,8/3/2022,,NA,,Neches,Rockland,2,46,Yellow,L236,L236,NA,recap,2,4
619,10/6/2021,YL237YL237,NA,CYPU,Neches,Rockland,2,42,Yellow,L237,L237,NA,NEW,1,2
617,10/6/2021,YL238YL238,NA,CYPU,Neches,Rockland,2,44,Yellow,L238,L238,NA,NEW,1,2
519,8/3/2022,,NA,,Neches,Rockland,2,45,Yellow,L238,L238,NA,RECAP,1,4
3241,8/3/2022,,NA,,Neches,Rockland,2,44,yellow,L238,L238,NA,recap,2,4
603,10/6/2021,YL239YL239,NA,CYPU,Neches,Rockland,2,50,Yellow,L239,L239,NA,NEW,1,2
572,8/3/2022,,NA,,Neches,Rockland,2,49,Yellow,L239,L239,NA,RECAP,1,4
3156,8/3/2022,,NA,,Neches,Rockland,2,50,Yellow,L239,L239,NA,recap,2,4
621,10/6/2021,YL240YL240,NA,CYPU,Neches,Rockland,2,48,Yellow,L240,L240,NA,NEW,1,2
3242,8/3/2022,,NA,,Neches,Rockland,2,95,yellow,L240,L240,NA,recap,2,4
3543,8/3/2022,,NA,,Neches,Rockland,2,45,yellow,L240,L240,NA,recap,2,4
599,10/6/2021,YL241YL241,NA,CYPU,Neches,Rockland,2,50,Yellow,L241,L241,NA,NEW,1,2
575,8/3/2022,,NA,,Neches,Rockland,2,51,Yellow,L241,L241,NA,RECAP,1,4
604,10/6/2021,YL242YL242,NA,CYPU,Neches,Rockland,2,53,Yellow,L242,L242,NA,NEW,1,2
774,8/4/2022,,NA,CYPU,Neches,Rockland,2,52,Yellow,L242,L242,NA,RECAP,3,4
591,10/6/2021,YL243YL243,NA,CYPU,Neches,Rockland,2,51,Yellow,L243,L243,NA,NEW,1,2
597,10/6/2021,YL244YL244,NA,CYPU,Neches,Rockland,2,43,Yellow,L244,L244,NA,NEW,1,2
926,8/4/2022,,NA,CYPU,Neches,Rockland,2,44,Yellow,L244,L244,NA,RECAP,3,4
595,10/6/2021,YL245YL245,NA,CYPU,Neches,Rockland,2,34,Yellow,L245,L245,NA,NEW,1,2
588,10/6/2021,YL246YL246,NA,CYPU,Neches,Rockland,2,45,Yellow,L246,L246,NA,NEW,1,2
3146,8/3/2022,,NA,,Neches,Rockland,2,43,Yellow,L246,L246,NA,recap,2,4
593,10/6/2021,YL247YL247,NA,CYPU,Neches,Rockland,2,44,Yellow,L247,L247,NA,NEW,1,2
579,10/6/2021,YL248YL248,NA,CYPU,Neches,Rockland,2,44,Yellow,L248,L248,NA,NEW,1,2
574,10/6/2021,YL249YL249,NA,CYPU,Neches,Rockland,2,56,Yellow,L249,L249,NA,NEW,1,2
616,8/3/2022,,NA,,Neches,Rockland,2,52,Yellow,L249,L249,NA,RECAP,1,4
578,10/6/2021,YL250YL250,NA,CYPU,Neches,Rockland,2,50,Yellow,L250,L250,NA,NEW,1,2
565,8/3/2022,,NA,,Neches,Rockland,2,50,Yellow,L250,L250,NA,RECAP,1,4
3418,8/3/2022,,NA,,Neches,Rockland,2,45,Yellow,L250,L250,NA,recap,2,4
777,8/4/2022,,NA,CYPU,Neches,Rockland,2,49,Yellow,L250,L250,NA,RECAP,3,4
577,10/6/2021,YL251YL251,NA,CYPU,Neches,Rockland,2,29,Yellow,L251,L251,NA,NEW,1,2
546,8/3/2022,,NA,,Neches,Rockland,2,31,Yellow,L251,L251,NA,RECAP,1,4
3144,8/3/2022,,NA,,Neches,Rockland,2,33,Yellow,L251,L251,NA,recap,2,4
576,10/6/2021,YL252YL252,NA,CYPU,Neches,Rockland,2,44,Yellow,L252,L252,NA,NEW,1,2
537,8/3/2022,,NA,,Neches,Rockland,2,42,Yellow,L252,L252,NA,RECAP,1,4
1064,8/4/2022,,NA,CYPU,Neches,Rockland,2,45,Yellow,L252,L252,NA,RECAP,3,4
581,10/6/2021,YL253YL253,NA,CYPU,Neches,Rockland,2,41,Yellow,L253,L253,NA,NEW,1,2
598,10/6/2021,YL254YL254,NA,CYPU,Neches,Rockland,2,45,Yellow,L254,L254,NA,NEW,1,2
577,8/3/2022,,NA,,Neches,Rockland,2,45,Yellow,L254,L254,NA,RECAP,1,4
768,8/4/2022,,NA,CYPU,Neches,Rockland,2,44,Yellow,L254,L254,NA,RECAP,3,4
573,10/6/2021,YL255YL255,NA,CYPU,Neches,Rockland,2,33,Yellow,L255,L255,NA,NEW,1,2
620,10/6/2021,YL256YL256,NA,CYPU,Neches,Rockland,2,42,Yellow,L256,L256,NA,NEW,1,2
586,8/3/2022,,NA,,Neches,Rockland,2,43,Yellow,L256,L256,NA,RECAP,1,4
3164,8/3/2022,,NA,,Neches,Rockland,2,43,Yellow,L256,L256,NA,recap,2,4
575,10/6/2021,YL257YL257,NA,CYPU,Neches,Rockland,2,29,Yellow,L257,L257,NA,NEW,1,2
579,8/3/2022,,NA,,Neches,Rockland,2,33,Yellow,L257,L257,NA,RECAP,1,4
3138,8/3/2022,,NA,,Neches,Rockland,2,32,Yellow,L257,L257,NA,recap,2,4
770,8/4/2022,,NA,CYPU,Neches,Rockland,2,30,Yellow,L257,L257,NA,RECAP,3,4
638,10/6/2021,YL258YL258,NA,PLDO,Neches,Rockland,2,69,Yellow,L258,L258,NA,NEW,1,2
636,10/6/2021,YL259YL259,NA,PLDO,Neches,Rockland,2,90,Yellow,L259,L259,NA,NEW,1,2
630,10/6/2021,YL260YL260,NA,PLDO,Neches,Rockland,2,107,Yellow,L260,L260,NA,NEW,1,2
583,8/3/2022,,NA,,Neches,Rockland,2,108,Yellow,L260,L260,NA,RECAP,1,4
3407,8/3/2022,,NA,,Neches,Rockland,2,103,Yellow,L260,L260,NA,recap,2,4
1112,8/4/2022,,NA,PLDO,Neches,Rockland,2,104,Yellow,L260,L260,NA,RECAP,3,4
482,10/6/2021,YL261YL261,3D6.1D5958FFAE,PLRI,Neches,Rockland,2,58,Yellow,L261,L261,NA,NEW,1,2
508,8/3/2022,,NA,,Neches,Rockland,2,56,Yellow,L261,L261,NA,RECAP,1,4
3233,8/3/2022,,NA,,Neches,Rockland,2,58,yellow,L261,L261,NA,recap,2,4
817,8/4/2022,,3D6.1D59304F93,PLRI,Neches,Rockland,2,DNM,Yellow,L261,L261,NA,RECAP,3,4
483,10/6/2021,YL262YL262,3D6.1D5958561B,PLRI,Neches,Rockland,2,48,Yellow,L262,L262,NA,NEW,1,2
626,8/3/2022,,NA,,Neches,Rockland,2,46,Yellow,L262,L262,NA,RECAP,1,4
3123,8/3/2022,,NA,,Neches,Rockland,2,50,Yellow,L262,L262,NA,recap,2,4
1066,8/4/2022,,NA,PLRI,Neches,Rockland,2,51,Yellow,L262,L262,NA,RECAP,3,4
484,10/6/2021,YL263YL263,3D6.1D59588D5E,PLRI,Neches,Rockland,2,46,Yellow,L263,L263,NA,NEW,1,2
485,10/6/2021,YL264YL264,3D6.1D59592652,PLRI,Neches,Rockland,2,51,Yellow,L264,L264,NA,NEW,1,2
590,8/3/2022,,NA,,Neches,Rockland,2,51,Yellow,L264,L264,NA,RECAP,1,4
3433,8/3/2022,,NA,,Neches,Rockland,2,46,Yellow,L264,L264,NA,recap,2,4
1116,8/4/2022,,NA,PLRI,Neches,Rockland,2,50,Yellow,L264,L264,NA,RECAP,3,4
486,10/6/2021,YL265YL265,3D6.1D595860FE,PLRI,Neches,Rockland,2,58,Yellow,L265,L265,NA,NEW,1,2
487,10/6/2021,YL266YL266,3D6.1D5958869C,PLRI,Neches,Rockland,2,50,Yellow,L266,L266,NA,NEW,1,2
584,8/3/2022,,NA,,Neches,Rockland,2,49,Yellow,L266,L266,NA,RECAP,1,4
3230,8/3/2022,,NA,,Neches,Rockland,2,50,yellow,L266,L266,NA,recap,2,4
766,8/4/2022,,NA,PLRI,Neches,Rockland,2,49,Yellow,L266,L266,NA,RECAP,3,4
488,10/6/2021,YL267YL267,3D6.1D59584FEF,PLRI,Neches,Rockland,2,47,Yellow,L267,L267,NA,NEW,1,2
489,10/6/2021,YL268YL268,3D6.1D5958B09C,PLRI,Neches,Rockland,2,57,Yellow,L268,L268,NA,NEW,1,2
1065,8/4/2022,,NA,PLRI,Neches,Rockland,2,54,Yellow,L268,L268,NA,RECAP,3,4
490,10/6/2021,YL269YL269,3D6.1D595852E0,PLRI,Neches,Rockland,2,48,Yellow,L269,L269,NA,NEW,1,2
531,8/3/2022,,NA,,Neches,Rockland,2,42,Yellow,L269,L269,NA,RECAP,1,4
3217,8/3/2022,,NA,,Neches,Rockland,2,48,yellow,L269,L269,NA,recap,2,4
767,8/4/2022,,NA,PLRI,Neches,Rockland,2,49,Yellow,L269,L269,NA,RECAP,3,4
491,10/6/2021,YL270YL270,3D6.1D59588AD7,PLRI,Neches,Rockland,2,45,Yellow,L270,L270,NA,NEW,1,2
1067,8/4/2022,,NA,PLRI,Neches,Rockland,2,45,Yellow,L270,L270,NA,RECAP,3,4
492,10/6/2021,YL271YL271,3D6.1D59590BDB,PLRI,Neches,Rockland,2,52,Yellow,L271,L271,NA,NEW,1,2
1085,8/4/2022,,NA,PLRI,Neches,Rockland,2,54,Yellow,L271,L271,NA,RECAP,3,4
568,10/6/2021,YL272YL272,NA,FUCH,Neches,Rockland,2,59,Yellow,L272,L272,NA,NEW,1,2
564,8/3/2022,,NA,,Neches,Rockland,2,59,Yellow,L272,L272,NA,RECAP,1,4
3525,8/3/2022,,NA,,Neches,Rockland,2,57,yellow,L272,L272,M,recap,2,4
1263,8/4/2022,,NA,FUCH,Neches,Rockland,2,59,Yellow,L272,L272,NA,RECAP,3,4
569,10/6/2021,YL273YL273,NA,FUCH,Neches,Rockland,2,55,Yellow,L273,L273,NA,NEW,1,2
574,8/3/2022,,NA,,Neches,Rockland,2,56,Yellow,L273,L273,NA,RECAP,1,4
3228,8/3/2022,,NA,,Neches,Rockland,2,55,yellow,L273,L273,NA,recap,2,4
792,8/4/2022,,NA,FUCH,Neches,Rockland,2,53,Yellow,L273,L273,NA,RECAP,3,4
570,10/6/2021,YL274YL274,NA,FUCH,Neches,Rockland,2,67,Yellow,L274,L274,NA,NEW,1,2
567,8/3/2022,,NA,,Neches,Rockland,2,67,Yellow,L274,L274,NA,RECAP,1,4
3153,8/3/2022,,NA,,Neches,Rockland,2,67,Yellow,L274,L274,NA,recap,2,4
1062,8/4/2022,,NA,FUCH,Neches,Rockland,2,68,Yellow,L274,L274,NA,RECAP,3,4
571,10/6/2021,YL275YL275,NA,FUCH,Neches,Rockland,2,62,Yellow,L275,L275,NA,NEW,1,2
592,8/3/2022,,NA,,Neches,Rockland,2,62,Yellow,L275,L275,NA,RECAP,1,4
3524,8/3/2022,,NA,,Neches,Rockland,2,60,yellow,L275,L275,M,recap,2,4
582,10/6/2021,YL276YL276,NA,CYPU,Neches,Rockland,2,43,Yellow,L276,L276,NA,NEW,1,2
586,10/6/2021,YL277YL277,NA,CYPU,Neches,Rockland,2,40,Yellow,L277,L277,NA,NEW,1,2
640,10/6/2021,YL278YL278,NA,PLDO,Neches,Rockland,2,98,Yellow,L278,L278,NA,NEW,1,2
541,8/3/2022,,NA,,Neches,Rockland,2,96,Yellow,L278,L278,NA,RECAP,1,4
3117,8/3/2022,,NA,,Neches,Rockland,2,98,Yellow,L278,L278,NA,recap,2,4
1252,8/4/2022,,NA,PLDO,Neches,Rockland,2,99,Yellow,L278,L278,NA,RECAP,3,4
633,10/6/2021,YL279YL279,NA,PLDO,Neches,Rockland,2,91,Yellow,L279,L279,NA,NEW,1,2
642,10/6/2021,YL281YL281,NA,PLDO,Neches,Rockland,2,86,Yellow,L281,L281,NA,NEW,1,2
617,8/3/2022,,NA,,Neches,Rockland,2,87,Yellow,L281,L281,NA,RECAP,1,4
3232,8/3/2022,,NA,,Neches,Rockland,2,86,yellow,L281,L281,NA,recap,2,4
931,8/4/2022,,NA,PLDO,Neches,Rockland,2,86,Yellow,L281,L281,NA,RECAP,3,4
637,10/6/2021,YL282YL282,NA,PLDO,Neches,Rockland,2,87,Yellow,L282,L282,NA,NEW,1,2
623,10/6/2021,YL283YL283,NA,PLDO,Neches,Rockland,2,81,Yellow,L283,L283,NA,NEW,1,2
644,10/6/2021,YL284YL284,NA,PLDO,Neches,Rockland,2,77,Yellow,L284,L284,NA,NEW,1,2
587,8/3/2022,,NA,,Neches,Rockland,2,79,Yellow,L284,L284,NA,RECAP,1,4
3168,8/3/2022,,NA,,Neches,Rockland,2,79,Yellow,L284,L284,NA,recap,2,4
1077,8/4/2022,,NA,PLDO,Neches,Rockland,2,79,Yellow,L284,L284,NA,RECAP,3,4
645,10/6/2021,YL285YL285,NA,PLDO,Neches,Rockland,2,88,Yellow,L285,L285,NA,NEW,1,2
646,10/6/2021,YL286YL286,NA,PLDO,Neches,Rockland,2,79,Yellow,L286,L286,NA,NEW,1,2
643,10/6/2021,YL287YL287,NA,PLDO,Neches,Rockland,2,69,Yellow,L287,L287,NA,NEW,1,2
634,10/6/2021,YL288YL288,NA,PLDO,Neches,Rockland,2,75,Yellow,L288,L288,NA,NEW,1,2
715,10/6/2021,YL289YL289,NA,POPU,Neches,Rockland,2,130,Yellow,L289,L289,M,NEW,1,2
580,8/3/2022,,NA,,Neches,Rockland,2,130,Yellow,L289,L289,NA,RECAP,1,4
3538,8/3/2022,,NA,,Neches,Rockland,2,128,yellow,L289,L289,F,recap,2,4
1054,8/4/2022,,NA,POPU,Neches,Rockland,2,130,Yellow,L289,L289,NA,RECAP,3,4
693,10/6/2021,YL290YL290,NA,POPU,Neches,Rockland,2,79,Yellow,L290,L290,M,NEW,1,2
780,8/4/2022,,NA,POPU,Neches,Rockland,2,94,Yellow,L290,L290,NA,RECAP,3,4
714,10/6/2021,YL291YL291,NA,POPU,Neches,Rockland,2,109,Yellow,L291,L291,M,NEW,1,2
594,8/3/2022,,NA,,Neches,Rockland,2,109,Yellow,L291,L291,NA,RECAP,1,4
3118,8/3/2022,,NA,,Neches,Rockland,2,108,Yellow,L291,L291,NA,recap,2,4
1257,8/4/2022,,NA,POPU,Neches,Rockland,2,105,Yellow,L291,L291,NA,RECAP,3,4
716,10/6/2021,YL292YL292,NA,POPU,Neches,Rockland,2,77,Yellow,L292,L292,F,NEW,1,2
712,10/6/2021,YL293YL293,NA,POPU,Neches,Rockland,2,106,Yellow,L293,L293,M,NEW,1,2
722,10/6/2021,YL294YL294,NA,POPU,Neches,Rockland,2,120,Yellow,L294,L294,M,NEW,1,2
721,10/6/2021,YL295YL295,NA,POPU,Neches,Rockland,2,110,Yellow,L295,L295,M,NEW,1,2
713,10/6/2021,YL296YL296,NA,POPU,Neches,Rockland,2,132,Yellow,L296,L296,M,NEW,1,2
621,8/3/2022,,NA,,Neches,Rockland,2,133,Yellow,L296,L296,NA,RECAP,1,4
720,10/6/2021,YL297YL297,NA,POPU,Neches,Rockland,2,135,Yellow,L297,L297,M,NEW,1,2
719,10/6/2021,YL298YL298,NA,POPU,Neches,Rockland,2,115,Yellow,L298,L298,M,NEW,1,2
534,8/3/2022,,NA,,Neches,Rockland,2,117,Yellow,L298,L298,NA,RECAP,1,4
3125,8/3/2022,,NA,,Neches,Rockland,2,118,Yellow,L298,L298,NA,recap,2,4
1053,8/4/2022,,NA,POPU,Neches,Rockland,2,115,Yellow,L298,L298,NA,RECAP,3,4
703,10/6/2021,YL299YL299,NA,POPU,Neches,Rockland,2,131,Yellow,L299,L299,M,NEW,1,2
495,8/3/2022,,NA,,Neches,Rockland,2,132,Yellow,L299,L299,NA,RECAP,1,4
3216,8/3/2022,,NA,,Neches,Rockland,2,130,yellow,L299,L299,NA,recap,2,4
1259,8/4/2022,,NA,POPU,Neches,Rockland,2,130,Yellow,L299,L299,NA,RECAP,3,4
704,10/6/2021,YL300YL300,NA,POPU,Neches,Rockland,2,112,Yellow,L300,L300,M,NEW,1,2
1983,8/2/2022,,NA,POPU,Neches,Rockland,1,,Yellow,L300,L300,NA,RECAP,1,4
707,10/6/2021,YL301YL301,NA,POPU,Neches,Rockland,2,130,Yellow,L301,L301,M,NEW,1,2
596,8/3/2022,,NA,,Neches,Rockland,2,128,Yellow,L301,L301,NA,RECAP,1,4
3224,8/3/2022,,NA,,Neches,Rockland,2,128,yellow,L301,L301,NA,recap,2,4
1052,8/4/2022,,NA,POPU,Neches,Rockland,2,130,Yellow,L301,L301,NA,RECAP,3,4
706,10/6/2021,YL302YL302,NA,POPU,Neches,Rockland,2,115,Yellow,L302,L302,M,NEW,1,2
705,10/6/2021,YL303YL303,NA,POPU,Neches,Rockland,2,111,Yellow,L303,L303,M,NEW,1,2
718,10/6/2021,YL304YL304,NA,POPU,Neches,Rockland,2,83,Yellow,L304,L304,F,NEW,1,2
717,10/6/2021,YL305YL305,NA,POPU,Neches,Rockland,2,67,Yellow,L305,L305,M,NEW,1,2
708,10/6/2021,YL306YL306,NA,POPU,Neches,Rockland,2,78,Yellow,L306,L306,M,NEW,1,2
723,10/6/2021,YL307YL307,NA,AMPL,Neches,Rockland,2,-,Yellow,L307,L307,NA,NEW,1,2
724,10/6/2021,YL308YL308,NA,AMPL,Neches,Rockland,2,-,Yellow,L308,L308,NA,NEW,1,2
725,10/6/2021,YL309YL309,NA,AMPL,Neches,Rockland,2,-,Yellow,L309,L309,NA,NEW,1,2
726,10/6/2021,YL310YL310,NA,AMPL,Neches,Rockland,2,-,Yellow,L310,L310,NA,NEW,1,2
535,8/3/2022,,NA,,Neches,Rockland,2,88,Yellow,L310,L310,NA,RECAP,1,4
3131,8/3/2022,,NA,,Neches,Rockland,2,88,Yellow,L310,L310,NA,recap,2,4
1072,8/4/2022,,NA,AMPL,Neches,Rockland,2,87,Yellow,L310,L310,NA,RECAP,3,4
727,10/6/2021,YL311YL311,NA,AMPL,Neches,Rockland,2,-,Yellow,L311,L311,NA,NEW,1,2
728,10/6/2021,YL312YL312,NA,AMPL,Neches,Rockland,2,-,Yellow,L312,L312,NA,NEW,1,2
3420,8/3/2022,,NA,,Neches,Rockland,2,77,Yellow,L312,L312,NA,recap,2,4
729,10/6/2021,YL313YL313,NA,AMPL,Neches,Rockland,2,-,Yellow,L313,L313,NA,NEW,1,2
3239,8/3/2022,,NA,,Neches,Rockland,2,85,yellow,L313,L313,NA,recap,2,4
933,8/4/2022,,NA,AMPL,Neches,Rockland,2,85,Yellow,L313,L313,NA,RECAP,3,4
730,10/6/2021,YL314YL314,NA,AMPL,Neches,Rockland,2,-,Yellow,L314,L314,NA,NEW,1,2
631,10/6/2021,YL315YL315,NA,PLDO,Neches,Rockland,2,89,Yellow,L315,L315,NA,NEW,1,2
627,10/6/2021,YL316YL316,NA,PLDO,Neches,Rockland,2,72,Yellow,L316,L316,NA,NEW,1,2
3220,8/3/2022,,NA,,Neches,Rockland,2,72,yellow,L316,L316,NA,recap,2,4
629,10/6/2021,YL317YL317,NA,PLDO,Neches,Rockland,2,103,Yellow,L317,L317,NA,NEW,1,2
626,10/6/2021,YL318YL318,NA,PLDO,Neches,Rockland,2,75,Yellow,L318,L318,NA,NEW,1,2
624,10/6/2021,YL319YL319,NA,PLDO,Neches,Rockland,2,79,Yellow,L319,L319,NA,NEW,1,2
601,8/3/2022,,NA,,Neches,Rockland,2,78,Yellow,L319,L319,NA,RECAP,1,4
3157,8/3/2022,,NA,,Neches,Rockland,2,79,Yellow,L319,L319,NA,recap,2,4
625,10/6/2021,YL320YL320,NA,PLDO,Neches,Rockland,2,94,Yellow,L320,L320,NA,NEW,1,2
622,10/6/2021,YL321YL321,NA,PLDO,Neches,Rockland,2,67,Yellow,L321,L321,NA,NEW,1,2
3166,8/3/2022,,NA,,Neches,Rockland,2,64,Yellow,L321,L321,NA,recap,2,4
1075,8/4/2022,,NA,PLDO,Neches,Rockland,2,70,Yellow,L321,L321,NA,RECAP,3,4
678,10/6/2021,YL322YL322,NA,POPU,Neches,Rockland,2,115,Yellow,L322,L322,M,NEW,1,2
582,8/3/2022,,NA,,Neches,Rockland,2,116,Yellow,L322,L322,NA,RECAP,1,4
3416,8/3/2022,,NA,,Neches,Rockland,2,114,Yellow,L322,L322,NA,recap,2,4
1108,8/4/2022,,NA,POPU,Neches,Rockland,2,103,Yellow,L322,L322,NA,RECAP,3,4
679,10/6/2021,YL323YL323,NA,POPU,Neches,Rockland,2,121,Yellow,L323,L323,M,NEW,1,2
509,8/3/2022,,NA,,Neches,Rockland,2,122,Yellow,L323,L323,NA,RECAP,1,4
3537,8/3/2022,,NA,,Neches,Rockland,2,116,yellow,L323,L323,M,recap,2,4
773,8/4/2022,,NA,POPU,Neches,Rockland,2,120,Yellow,L323,L323,NA,RECAP,3,4
680,10/6/2021,YL324YL324,NA,POPU,Neches,Rockland,2,145,Yellow,L324,L324,M,NEW,1,2
566,8/3/2022,,NA,,Neches,Rockland,2,149,Yellow,L324,L324,NA,RECAP,1,4
3541,8/3/2022,,NA,,Neches,Rockland,2,138,yellow,L324,L324,NA,recap,2,4
938,8/4/2022,,NA,POPU,Neches,Rockland,2,143,Yellow,L324,ONE TAG,NA,RECAP,3,4
681,10/6/2021,YL325YL325,NA,POPU,Neches,Rockland,2,123,Yellow,L325,L325,M,NEW,1,2
600,8/3/2022,,NA,,Neches,Rockland,2,120,Yellow,L325,L325,NA,RECAP,1,4
3535,8/3/2022,,NA,,Neches,Rockland,2,119,yellow,L325,L325,M,recap,2,4
765,8/4/2022,,NA,POPU,Neches,Rockland,2,122,Yellow,L325,L325,NA,RECAP,3,4
682,10/6/2021,YL326YL326,NA,POPU,Neches,Rockland,2,121,Yellow,L326,L326,M,NEW,1,2
599,8/3/2022,,NA,,Neches,Rockland,2,121,Yellow,L326,L326,NA,RECAP,1,4
3238,8/3/2022,,NA,,Neches,Rockland,2,122,yellow,L326,L326,NA,recap,2,4
783,8/4/2022,,NA,POPU,Neches,Rockland,2,120,Yellow,L326,L326,NA,RECAP,3,4
683,10/6/2021,YL327YL327,NA,POPU,Neches,Rockland,2,129,Yellow,L327,L327,M,NEW,1,2
511,8/3/2022,,NA,,Neches,Rockland,2,125,Yellow,L327,L327,NA,RECAP,1,4
3421,8/3/2022,,NA,,Neches,Rockland,2,126,Yellow,L327,L327,NA,recap,2,4
934,8/4/2022,,NA,POPU,Neches,Rockland,2,129,Yellow,L327,L327,NA,RECAP,3,4
684,10/6/2021,YL328YL328,NA,POPU,Neches,Rockland,2,140,Yellow,L328,L328,M,NEW,1,2
512,8/3/2022,,NA,,Neches,Rockland,2,139,Yellow,L328,L328,NA,RECAP,1,4
3222,8/3/2022,,NA,,Neches,Rockland,2,139,yellow,L328,L328,NA,recap,2,4
813,8/4/2022,,NA,POPU,Neches,Rockland,2,75,Yellow,L328,L328,NA,RECAP,3,4
1069,8/4/2022,,NA,POPU,Neches,Rockland,2,138,Yellow,L328,L328,NA,RECAP,3,4
685,10/6/2021,YL329YL329,NA,POPU,Neches,Rockland,2,128,Yellow,L329,L329,M,NEW,1,2
686,10/6/2021,YL330YL330,NA,POPU,Neches,Rockland,2,104,Yellow,L330,L330,M,NEW,1,2
526,8/3/2022,,NA,,Neches,Rockland,2,105,Yellow,L330,L330,NA,RECAP,1,4
1059,8/4/2022,,NA,POPU,Neches,Rockland,2,105,Yellow,L330,L330,NA,RECAP,3,4
687,10/6/2021,YL331YL331,NA,POPU,Neches,Rockland,2,114,Yellow,L331,L331,M,NEW,1,2
503,8/3/2022,,NA,,Neches,Rockland,2,115,Yellow,L331,L331,NA,RECAP,1,4
3140,8/3/2022,,NA,,Neches,Rockland,2,112,Yellow,L331,L331,NA,recap,2,4
787,8/4/2022,,NA,POPU,Neches,Rockland,2,114,Yellow,L331,L331,NA,RECAP,3,4
688,10/6/2021,YL332YL332,NA,POPU,Neches,Rockland,2,126,Yellow,L332,L332,M,NEW,1,2
689,10/6/2021,YL333YL333,NA,POPU,Neches,Rockland,2,85,Yellow,L333,L333,F,NEW,1,2
690,10/6/2021,YL334YL334,NA,POPU,Neches,Rockland,2,111,Yellow,L334,L334,M,NEW,1,2
691,10/6/2021,YL335YL335,NA,POPU,Neches,Rockland,2,135,Yellow,L335,L335,M,NEW,1,2
692,10/6/2021,YL336YL336,NA,POPU,Neches,Rockland,2,120,Yellow,L336,L336,M,NEW,1,2
507,8/3/2022,,NA,,Neches,Rockland,2,119,Yellow,L336,L336,NA,RECAP,1,4
3428,8/3/2022,,NA,,Neches,Rockland,2,118,Yellow,L336,L336,NA,recap,2,4
795,8/4/2022,,NA,POPU,Neches,Rockland,2,120,Yellow,L336,ONE TAG,NA,RECAP,3,4
632,10/6/2021,YL337YL337,NA,PLDO,Neches,Rockland,2,86,Yellow,L337,L337,NA,NEW,1,2
639,10/6/2021,YL338YL338,NA,PLDO,Neches,Rockland,2,87,Yellow,L338,L338,NA,NEW,1,2
3162,8/3/2022,,NA,,Neches,Rockland,2,104,Yellow,L338,L338,NA,recap,2,4
628,10/6/2021,YL339YL339,NA,PLDO,Neches,Rockland,2,72,Yellow,L339,L339,NA,NEW,1,2
635,10/6/2021,YL340YL340,NA,PLDO,Neches,Rockland,2,85,Yellow,L340,L340,NA,NEW,1,2
650,10/6/2021,YL341YL341,NA,POPU,Neches,Rockland,2,134,Yellow,L341,L341,M,NEW,1,2
649,10/6/2021,YL342YL342,NA,POPU,Neches,Rockland,2,85,Yellow,L342,L342,F,NEW,1,2
545,8/3/2022,,NA,,Neches,Rockland,2,86,Yellow,L342,L342,NA,RECAP,1,4
648,10/6/2021,YL343YL343,NA,POPU,Neches,Rockland,2,78,Yellow,L343,L343,M,NEW,1,2
647,10/6/2021,YL344YL344,NA,POPU,Neches,Rockland,2,105,Yellow,L344,L344,M,NEW,1,2
659,10/6/2021,YL345YL345,NA,POPU,Neches,Rockland,2,102,Yellow,L345,L345,M,NEW,1,2
658,10/6/2021,YL346YL346,NA,POPU,Neches,Rockland,2,62,Yellow,L346,L346,M,NEW,1,2
657,10/6/2021,YL347YL347,NA,POPU,Neches,Rockland,2,65,Yellow,L347,L347,M,NEW,1,2
